"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KD"	"Conc_WT"	"Fold"	"p.value"	"FDR"
"chr12"	108386620	108387020	401	"*"	6.64773688589094	6.22600358171017	6.97366759762484	-0.686219060262101	0.00176022280327205	0.00396011365518713
"chr15"	92249636	92250036	401	"*"	7.89986906911393	7.65173012347829	8.11152692371454	-0.438630401913204	0.00176293955779434	0.00396567389211113
"chr15"	74927463	74927863	401	"*"	7.9279892870027	7.68204692756549	8.13804792619132	-0.437043119223588	0.00176297658628754	0.00396567389211113
"chr19"	40333022	40333422	401	"*"	6.3083495094732	5.84282291229093	6.65974413152683	-0.738588130477947	0.00176338620630411	0.00396627771767025
"chr20"	51833627	51834027	401	"*"	7.89976692770016	7.64561677596396	8.11577978941097	-0.444064851092875	0.00176582094100001	0.00397143604959678
"chr22"	50160918	50161318	401	"*"	7.55717080366181	7.27021626625025	7.79640943036109	-0.499044792389481	0.0017661647649426	0.00397189134978645
"chr12"	118558660	118559060	401	"*"	7.76752823447318	7.49722951520813	7.99508714758923	-0.468398445912258	0.00176636409451476	0.00397202165270176
"chr18"	76746171	76746571	401	"*"	5.68197588340051	5.08810356881476	6.10144773970712	-0.880334917468568	0.00176975885620818	0.00397933692552076
"chr12"	53715280	53715680	401	"*"	8.87946726697628	8.7085213380298	9.03228658257053	-0.311553714034451	0.00177192823252333	0.00398389594528035
"chr22"	45019531	45019931	401	"*"	5.51917220770053	4.87455929805548	5.96313482535086	-0.915621545192034	0.00177242744926033	0.00398469945038976
"chr9"	130352125	130352525	401	"*"	8.33042493590484	8.11704199260324	8.51627578935099	-0.38162568527314	0.00177415358943839	0.00398826092566956
"chr3"	99562071	99562471	401	"*"	7.14129723851839	6.81039963600398	7.41028048452809	-0.563550208103881	0.00177452254054535	0.00398877114190594
"chr4"	122577323	122577723	401	"*"	5.96418868361881	5.42461521762872	6.35598468629687	-0.825495198219008	0.00177668189828175	0.00399330542990873
"chr11"	57226093	57226493	401	"*"	7.59067367636309	7.3130951638616	7.82336570297213	-0.486352502267967	0.00177835656690587	0.00399674968272693
"chr8"	57006214	57006614	401	"*"	7.33017772411604	7.02363720714549	7.58286180287566	-0.527238550319761	0.00178003653711971	0.00400020529856043
"chr17"	47392804	47393204	401	"*"	6.52912612344608	6.09667151912036	6.86140443709028	-0.69830176432757	0.00178039938365931	0.00400070067870269
"chr12"	27295042	27295442	401	"*"	7.72936160698829	7.45971102606684	7.95646135983618	-0.468707905885108	0.00178167011755884	0.00400323591238747
"chr16"	53583841	53584241	401	"*"	6.78236870634148	6.39544307126119	7.08716293483624	-0.639114825609653	0.00178332521747061	0.00400663430377494
"chr6"	30796235	30796635	401	"*"	7.88990615150852	7.63628376269053	8.10553791010157	-0.444596757671078	0.00178434846253286	0.00400861266356941
"chr6"	123714462	123714862	401	"*"	6.13021494161939	5.62388324387611	6.50426926953658	-0.790049194922629	0.00178513909926287	0.00401006818451877
"chr22"	43627202	43627602	401	"*"	8.63469929340656	8.44209572307534	8.80459201032564	-0.34594944859932	0.00178925134387161	0.00401898440900178
"chr20"	459608	460008	401	"*"	6.45295152026851	6.00479773579176	6.79439054218987	-0.714702645798294	0.00178979576985762	0.00401960823811437
"chr1"	157460356	157460756	401	"*"	7.24664150523367	6.9111095580176	7.51867439951895	-0.564012431290271	0.00178981523691214	0.00401960823811437
"chr17"	76704588	76704988	401	"*"	7.20818175504257	6.8851556124526	7.47194772865633	-0.550069616433416	0.00179053532204444	0.00402090398099075
"chr2"	236504052	236504452	401	"*"	7.41611997510501	7.11935306136026	7.66213311561924	-0.511381466667735	0.00179194975694503	0.0040237586541329
"chr4"	164509095	164509495	401	"*"	6.10533712829373	5.58686404490638	6.48594434491532	-0.798231725583231	0.00179229480698827	0.00402407140163511
"chr2"	25047870	25048270	401	"*"	7.30359746270647	6.98979035052913	7.56119237208057	-0.537175254490465	0.00179237551876482	0.00402407140163511
"chr4"	48111675	48112075	401	"*"	6.08589060144714	5.54783458728958	6.47689027419201	-0.811662551123069	0.00179410658968425	0.0040274602439154
"chr17"	33416283	33416683	401	"*"	7.97638206812613	7.73477456769046	8.18327234805544	-0.431423942249544	0.00179417167809067	0.0040274602439154
"chr1"	160070736	160071136	401	"*"	8.38015729876589	8.17133295532277	8.56254191676777	-0.376370109066427	0.00179431844025007	0.00402746787647373
"chr13"	52917415	52917815	401	"*"	5.79511534293145	5.22592267440729	6.20220281007014	-0.852257262703367	0.00179492928997132	0.00402851710019687
"chr4"	155427427	155427827	401	"*"	5.9980326175891	5.46604672162811	6.38583399337461	-0.812183416586706	0.00179537805283318	0.00402891177772561
"chr1"	17803823	17804223	401	"*"	7.35202789746334	7.04689157157559	7.60375821919995	-0.522404985436397	0.00179539196758434	0.00402891177772561
"chr12"	1175412	1175812	401	"*"	6.70029256221943	6.28918385162152	7.01985823810549	-0.672703923229437	0.00179595246453689	0.00402984765065773
"chr2"	8833359	8833759	401	"*"	7.6981739853594	7.41742157877098	7.93309020892912	-0.494846170690754	0.001798800621085	0.00403591612875497
"chr2"	16799101	16799501	401	"*"	6.02844493590052	5.5073870251957	6.41043630535658	-0.804870447820187	0.00180141675551258	0.00404146309795679
"chr16"	89008198	89008598	401	"*"	7.98025224160693	7.72890395495087	8.19423909721923	-0.438209468530727	0.00180174542823368	0.00404164297944541
"chr6"	41410444	41410844	401	"*"	8.09638836256016	7.86142488196663	8.29839036788157	-0.414508290546807	0.00180178466787365	0.00404164297944541
"chr6"	26607573	26607973	401	"*"	7.8743191560954	7.62102405346657	8.08971445726246	-0.44402055755284	0.00180234778117107	0.0040425833306538
"chr6"	161154055	161154455	401	"*"	7.89459794618648	7.64248216645058	8.10914044433264	-0.442038874451507	0.00180672303746052	0.00405207331082376
"chr17"	42296357	42296757	401	"*"	6.36241884101258	5.90551152075929	6.70889770268284	-0.730874665391942	0.00180747330554033	0.00405343239183719
"chr6"	27046643	27047043	401	"*"	7.23056989728966	6.90553677820783	7.49567061281615	-0.549672383526949	0.00180814618072674	0.00405461770874492
"chr6"	138750083	138750483	401	"*"	6.80060776185554	6.41015628631838	7.10758058129186	-0.649049068650993	0.00180996585383349	0.00405837423032519
"chr6"	55818246	55818646	401	"*"	5.53511423246557	4.91598402846153	5.96693684701806	-0.900963497627922	0.00181247755010162	0.00406368170909854
"chr17"	28804138	28804538	401	"*"	7.24509561306619	6.92590798262896	7.50630014630042	-0.542581272302466	0.00181300876406001	0.00406454833682371
"chr11"	41453285	41453685	401	"*"	5.58457539986561	4.97553981681053	6.01150046397758	-0.88738855499092	0.00181639759474937	0.0040718207492255
"chr7"	83104715	83105115	401	"*"	5.63608692970122	5.03291923814434	6.06014159450145	-0.879828480851203	0.00181757116546192	0.00407412644628755
"chr19"	49977202	49977602	401	"*"	8.62577476568933	8.43498893421001	8.79425202818676	-0.343823895382271	0.00181779368124321	0.00407428871285161
"chr16"	3316913	3317313	401	"*"	6.9653524152381	6.59882027181693	7.25737469236265	-0.607750674310835	0.00181793361391076	0.00407428871285161
"chr9"	137341380	137341780	401	"*"	7.82813124692509	7.57352085809641	8.04447625475533	-0.448296675314061	0.00181822130738813	0.00407460842281867
"chr6"	27280436	27280836	401	"*"	7.49493148338677	7.20902994703031	7.73343846998563	-0.499768048180357	0.00181953897182569	0.00407723604813745
"chrX"	80535664	80536064	401	"*"	5.72915111830521	5.14065386294964	6.14595275250186	-0.866588762020659	0.00182127008874252	0.00408078964771443
"chr1"	240167418	240167818	401	"*"	9.38178974476876	9.24601633012895	9.50587728266662	-0.252343712771015	0.00182304158728028	0.00408443315347834
"chr1"	91430022	91430422	401	"*"	5.96940175811809	5.42362788356221	6.36443839032916	-0.826294142178385	0.00182889005738651	0.00409720959985321
"chr13"	23662010	23662410	401	"*"	5.54365695638786	4.91638517250017	5.97939272000303	-0.908419132673983	0.00182973288234354	0.00409877090054039
"chr8"	95514947	95515347	401	"*"	6.06103509403622	5.54712239931612	6.43919094994814	-0.791875088617413	0.0018309585010849	0.00410118937737029
"chr8"	65176761	65177161	401	"*"	6.3469531336507	5.8846944404497	6.6964894244357	-0.733327586757427	0.00183265871309055	0.00410467043186262
"chr17"	46713815	46714215	401	"*"	6.29909658934154	5.8320161841842	6.65137248964618	-0.742173380045404	0.00183320708261331	0.00410557131472065
"chr10"	85974345	85974745	401	"*"	6.7110188600632	6.30536012931986	7.0272902879498	-0.65938578168926	0.0018348379310452	0.00410889613366702
"chr1"	212541335	212541735	401	"*"	8.38305033735074	8.16235305436177	8.57442275316262	-0.398234245140223	0.00184623556146009	0.00413409019831806
"chrX"	30731099	30731499	401	"*"	6.19288306266426	5.70862990761	6.554800689174	-0.758887125512403	0.00184653341294273	0.00413442760578624
"chr18"	42158949	42159349	401	"*"	5.8926593257806	5.35090056845145	6.28559988706458	-0.822789093378569	0.00184722843185509	0.00413565415493346
"chr6"	150401765	150402165	401	"*"	8.19276715021	7.96837350437169	8.38691132689203	-0.401952681928795	0.00184778028081338	0.00413631596764481
"chr1"	48575047	48575447	401	"*"	7.82236156379998	7.5668745658838	8.03933870276679	-0.448948066198715	0.00184781850973347	0.00413631596764481
"chr4"	3049087	3049487	401	"*"	7.85967305980778	7.60237834315438	8.07795167732627	-0.451013427711053	0.00185187873494199	0.00414495473934678
"chr2"	23535865	23536265	401	"*"	8.41414987537824	8.20898901518875	8.59373485832084	-0.368809474994225	0.00185197280063649	0.00414495473934678
"chr1"	208166819	208167219	401	"*"	6.713527741985	6.31277142411361	7.02681877461202	-0.655020177853797	0.00185313140931666	0.0041472174525558
"chr8"	57361417	57361817	401	"*"	6.74774771841537	6.35104895190274	7.05855962668534	-0.648247410763164	0.00185346292279929	0.00414752565774255
"chr2"	64749875	64750275	401	"*"	7.23194145429916	6.90523365963719	7.49815355185999	-0.556038158554526	0.001853564397998	0.00414752565774255
"chr12"	3053774	3054174	401	"*"	7.05405154113972	6.70262264317636	7.33642325551071	-0.586609223188209	0.0018561394037995	0.00415270109032836
"chr13"	78394876	78395276	401	"*"	6.18359160633817	5.68539106965383	6.55320962351395	-0.772612812673723	0.00185617298228218	0.00415270109032836
"chr10"	124325187	124325587	401	"*"	7.57319107686292	7.29372750573281	7.80720511556347	-0.486362698846964	0.00185735132139501	0.00415500642394889
"chrX"	114252580	114252980	401	"*"	6.93953419474879	6.56091931362289	7.23915900902504	-0.624488803339687	0.0018585581287621	0.00415737507057199
"chr4"	53848746	53849146	401	"*"	6.77152240927994	6.37306975205064	7.08340730618744	-0.650898345368633	0.00185941843817962	0.00415853537686825
"chr11"	116087714	116088114	401	"*"	7.49953537370397	7.2002823515409	7.74725261911854	-0.514426703514785	0.00185948583574376	0.00415853537686825
"chr17"	28663623	28664023	401	"*"	7.64593271037298	7.36942898519267	7.87786966001355	-0.484994451499753	0.00185952092707148	0.00415853537686825
"chr8"	144614256	144614656	401	"*"	8.40567065019442	8.20067351037313	8.58513022486278	-0.371008368383308	0.00186075323378632	0.00416096000929388
"chr3"	87131958	87132358	401	"*"	6.45071948217512	6.00432610067785	6.791139116385	-0.710498843623789	0.00186217705326304	0.00416381247670476
"chr19"	43692185	43692585	401	"*"	8.65572158409221	8.4649839400674	8.82416128033266	-0.348753071385716	0.00186239420390556	0.00416396660328841
"chr11"	128826370	128826770	401	"*"	6.77163360915702	6.38097796853614	7.07873231712291	-0.642228801989055	0.00186305913993997	0.00416512179041331
"chr15"	50608243	50608643	401	"*"	6.57780344443067	6.15015319713291	6.90724659711734	-0.695673267109845	0.00186426919719719	0.0041674953892624
"chr9"	27888684	27889084	401	"*"	7.11717732245219	6.77750692729231	7.3919198567715	-0.579932866705078	0.0018699870748167	0.00417994485143424
"chr16"	3033641	3034041	401	"*"	8.55138799795496	8.35269005335527	8.72600329006984	-0.35966716256405	0.00187598225131531	0.00419301212397176
"chr1"	99791751	99792151	401	"*"	6.162083072117	5.67303639589767	6.52666026112204	-0.766676770101835	0.00187945401826957	0.00420043768776826
"chr1"	34925809	34926209	401	"*"	6.74123157183521	6.34349663501466	7.05267763858498	-0.649209093868815	0.00188138581270642	0.00420442062177722
"chr10"	114231622	114232022	401	"*"	6.87266556627916	6.5007793529082	7.1680694626303	-0.622555802017995	0.00188255835332954	0.00420670631721975
"chr12"	96883075	96883475	401	"*"	7.97086231363807	7.72891822828094	8.17799919499903	-0.426885643371136	0.00188336087994155	0.00420816489304049
"chr2"	208926841	208927241	401	"*"	5.65904869643696	5.05075801947725	6.08561033695169	-0.886836927283844	0.00188367809034867	0.00420853893686697
"chr8"	6188799	6189199	401	"*"	5.33739940195853	4.6729770467901	5.79058373004769	-0.935935347079495	0.00188431003551632	0.00420961604992126
"chr1"	156890181	156890581	401	"*"	8.52947704764252	8.33003364977673	8.70466757191782	-0.359503829235836	0.00188492684901924	0.00421065918968652
"chr1"	206807599	206807999	401	"*"	7.96658651942395	7.72336760736403	8.17465650894957	-0.432520316087725	0.00188667210237464	0.00421422273769664
"chr6"	141816880	141817280	401	"*"	5.7500974018774	5.17551928106042	6.15991454636959	-0.851788115714369	0.00188917222145665	0.00421947171389583
"chr6"	50112728	50113128	401	"*"	5.62973937407201	5.03301172623295	6.05062366223006	-0.875095222896256	0.0018894147489076	0.00421967791883783
"chr10"	65632058	65632458	401	"*"	7.7605591084403	7.49729655278598	7.98311447184733	-0.45901467956937	0.00189106336785196	0.00422302410119754
"chr2"	179669451	179669851	401	"*"	6.95500144207127	6.58613935429487	7.24849782405106	-0.609742460816482	0.00189243324684906	0.00422574733357686
"chr10"	82265327	82265727	401	"*"	8.70612707128173	8.52435900944829	8.86753510924403	-0.33329198533647	0.00189268046986097	0.00422596347478971
"chr11"	134230131	134230531	401	"*"	7.64504023683551	7.37327066441782	7.87363983956308	-0.478029514132978	0.00189445395893975	0.00422958714682464
"chr3"	160425200	160425600	401	"*"	5.9815320686903	5.45255240494374	6.36774185498234	-0.804467598948345	0.00189503176888747	0.00423032149318863
"chr1"	194086719	194087119	401	"*"	5.69065118911243	5.10624416369166	6.1054108705183	-0.865688079191348	0.00189508404199547	0.00423032149318863
"chr12"	69257630	69258030	401	"*"	6.82677754985859	6.43868634238264	7.13229293042075	-0.635989485768741	0.00189578427269428	0.00423147335210319
"chr5"	1140421	1140821	401	"*"	6.40900617099915	5.94646208212746	6.75870501864995	-0.730004130035824	0.00189590129508856	0.00423147335210319
"chr7"	133675689	133676089	401	"*"	6.29378973997434	5.82150275339291	6.6490078625785	-0.741039403542576	0.00190438116706376	0.00425006197381016
"chr4"	52761954	52762354	401	"*"	7.15911408208478	6.82169014592161	7.43238734822681	-0.576618127132913	0.0019058582629862	0.0042530205879793
"chr7"	41931959	41932359	401	"*"	5.54270532937292	4.91548244151083	5.97841768913923	-0.91017766376977	0.0019070612414579	0.00425536707357243
"chr17"	46340344	46340744	401	"*"	5.97109824000002	5.12476711799911	6.50097175784261	-1.06781753575854	0.00190897068522105	0.00425928944960011
"chr18"	76635475	76635875	401	"*"	6.16099652713543	5.67291769524095	6.52503783872055	-0.763101254956269	0.00190965183795341	0.00426047086115192
"chrX"	154277260	154277660	401	"*"	8.03912704949102	7.80497836022201	8.24052688364861	-0.418835059466233	0.00191124781759152	0.00426369291984425
"chr13"	25579101	25579501	401	"*"	5.96706277978463	5.43844196754767	6.35308224014622	-0.804931734985571	0.00191203787976036	0.00426511673464409
"chr15"	101829106	101829506	401	"*"	7.31764058607546	7.01401396462517	7.56834374280752	-0.522717645514004	0.00191815149456645	0.00427841444516517
"chr12"	69964593	69964993	401	"*"	7.42465216004042	7.13253815124181	7.66746262027601	-0.506889274891883	0.00191933585195038	0.00428071626618308
"chr6"	135827370	135827770	401	"*"	6.71060167268887	6.30547498720515	7.02655043354359	-0.668351686206538	0.00192210851506169	0.00428655985660301
"chr18"	56067193	56067593	401	"*"	5.90872385930007	5.36618283940892	6.30207349347897	-0.827002448219636	0.00192595989007175	0.00429480800061801
"chr3"	89098250	89098650	401	"*"	6.11393426666682	5.59835158974126	6.49298917660511	-0.791584673349372	0.00192764121230884	0.00429821609472119
"chr2"	95745724	95746124	401	"*"	6.12025433377276	5.61204090820175	6.49532982992815	-0.783213246567659	0.00192798950129929	0.00429851052623317
"chr11"	78426764	78427164	401	"*"	7.48907295903195	7.20492961437043	7.72635630932958	-0.494912352477529	0.00192807927743794	0.00429851052623317
"chr3"	136471069	136471469	401	"*"	8.08409526659018	7.84296799153456	8.2906335332059	-0.421917288573485	0.00192849412116706	0.00429909421884988
"chr12"	129460588	129460988	401	"*"	6.29678647633777	5.83196302778236	6.64778180209747	-0.737314042137227	0.001928678434222	0.00429916394926594
"chr6"	138830516	138830916	401	"*"	7.00318285240681	6.64897090540965	7.28734533539076	-0.593676586342417	0.00192896298390294	0.00429945708559071
"chr20"	4072504	4072904	401	"*"	7.27709105979692	6.96573457119076	7.53303444504798	-0.531503600897495	0.00193204755503414	0.00430599063574567
